vehicle_id,year,make,model,state,asking_price,mileage,experiment_group,acquired,style_id
2764896,2013,Porsche,Panamera,MO,43999,43151,B,no,793570
2052502,2013,Porsche,Panamera,CA,46995,56616,A,yes,797780
2835342,2013,Porsche,Panamera,NY,49950,39818,A,no,791038
2970294,2013,Porsche,Panamera,OH,33892,80423,B,no,797780
2697806,2013,Porsche,Panamera,MD,42731,27034,A,no,794253
2549214,2013,Porsche,Panamera,NY,79995,9685,B,no,796325
2500545,2013,Porsche,Panamera,IL,76000,27780,A,yes,791038
2099756,2013,Porsche,Panamera,CA,52998,54000,B,no,794253
2918902,2013,Porsche,Panamera,MA,59998,28347,B,yes,794253
2494942,2013,Porsche,Panamera,MI,56500,33594,B,yes,797780
2982983,2013,Porsche,Boxster,OK,34900,21055,A,yes,794409
2064588,2013,Porsche,Boxster,LA,39899,20648,A,yes,796882
2505119,2013,Porsche,Boxster,FL,37998,22000,A,yes,793899
2471867,2013,Porsche,Boxster,IL,40500,16913,A,no,790025
2557608,2013,Porsche,Boxster,FL,34999,38150,A,no,794409
2118855,2013,Porsche,Boxster,PA,40000,31515,B,yes,796882
2770182,2013,Porsche,Boxster,NJ,36300,51957,B,yes,793899
2607325,2013,Porsche,Boxster,VA,34600,49977,B,no,799669
2334209,2013,Porsche,Boxster,MA,37998,15192,A,yes,790025
2335726,2013,Porsche,Boxster,CA,39982,29429,A,no,796882
2789518,2013,Porsche,Boxster,CA,37788,25941,B,yes,797093
2909170,2013,Porsche,Boxster,FL,48465,14997,B,no,796882
2362654,2013,Porsche,Boxster,SC,53688,8601,B,no,797093
2962797,2013,Porsche,Boxster,MA,49998,17371,A,yes,794409
2848053,2013,Porsche,Boxster,IL,49000,15732,A,yes,796882
2477157,2013,Porsche,Boxster,GA,44950,42929,A,no,790025
2934792,2013,Porsche,Boxster,CT,47490,14405,B,no,794409
2817903,2013,Porsche,911,CA,69900,12622,B,yes,791462
2627268,2013,Porsche,911,FL,55998,50000,B,yes,791462
2533155,2013,Porsche,911,MA,67800,8977,A,no,796516
2880523,2013,Porsche,911,NV,63998,12000,A,yes,796516
2459608,2013,Porsche,911,TX,56998,43000,B,no,792043
2328833,2013,Porsche,911,PA,67899,16612,A,no,792043
2208005,2013,Porsche,911,PA,66993,25234,A,no,791462
2567355,2013,Porsche,911,WA,71988,31192,A,no,796516
2701166,2013,Porsche,911,MA,77875,19846,A,yes,799878
2061939,2013,Porsche,911,CA,71898,39295,A,yes,791080
2848507,2013,Porsche,911,CA,73994,28200,B,yes,797182
2631959,2013,Porsche,911,CA,74991,31868,B,no,799878
2466680,2013,Porsche,911,FL,66998,46000,B,yes,797182
2124452,2013,Porsche,911,ID,82995,9990,B,no,796516
2873141,2013,Porsche,911,SC,67997,43867,B,yes,797182
2886499,2013,Porsche,911,WA,63795,58015,A,yes,791080
2122792,2013,Porsche,911,PA,74500,34951,B,no,791080
2238964,2013,Porsche,911,PA,84991,8856,A,no,792043
2009158,2013,Porsche,911,FL,76287,9163,B,no,796516
2433988,2013,Porsche,911,FL,81333,18040,A,yes,797182
2128675,2013,Porsche,911,CALIFORNIA,72649,34179,A,yes,791080
2845463,2013,Porsche,911,CA,71900,41297,B,no,791080
2569927,2013,Porsche,911,MO,76991,29181,B,no,791462
2378272,2013,Porsche,911,CA,84990,14119,B,yes,791080
2770516,2013,Porsche,911,CA,60000,70828,A,no,796516
2972152,2013,Porsche,911,IL,62000,32328,A,no,797182
2203508,2013,Porsche,911,CA,67500,25082,B,no,791080
2161795,2013,Porsche,911,FL,69991,23157,B,no,797182
2609241,2013,Porsche,911,FL,69848,17505,B,no,792043
2067011,2013,Porsche,911,CA,62881,46415,A,no,791462
2514856,2013,Porsche,911,SC,69983,29026,A,yes,792043
2561995,2013,Porsche,911,CT,84900,29036,B,yes,792043
2369670,2013,Porsche,911,FL,74900,32082,A,no,796516
2067283,2013,Porsche,911,FL,74900,35335,A,no,791462
2131023,2013,Porsche,911,TN,83988,15770,B,yes,791462
2250878,2013,Porsche,911,IL,72000,42988,B,yes,799878
2367428,2013,Porsche,911,FL,80219,18030,A,yes,792043
2652091,2013,Porsche,911,CA,73000,25540,B,no,792043
2736036,2013,Porsche,911,RI,74590,23072,A,no,796516
2440594,2013,Porsche,911,CA,74780,34539,B,yes,792043
2503430,2013,Porsche,911,FL,87865,5564,B,yes,797182
2001651,2013,Porsche,911,FL,84950,12541,B,yes,791080
2866127,2013,Porsche,911,NC,84885,22879,B,yes,791462
2159842,2013,Porsche,911,CT,83995,21467,A,yes,791462
2949434,2013,Porsche,Cayenne,IL,29000,70089,A,yes,798359
2464040,2013,Porsche,Cayenne,TN,30688,83932,B,yes,791326
2934969,2013,Porsche,Cayenne,CA,31657,65066,A,yes,794606
2267347,2013,Porsche,Cayenne,IL,40000,24816,A,no,793408
2214970,2013,Porsche,Cayenne,CA,34998,54000,A,yes,796442
2512525,2013,Porsche,Cayenne,NJ,29990,83907,A,no,794039
2407191,2013,Porsche,Cayenne,CA,36998,39000,B,no,794606
2470754,2013,Porsche,Cayenne,FL,37891,34732,A,no,796442
2953720,2013,Porsche,Cayenne,MS,29500,81891,A,yes,796442
2949747,2013,Porsche,Cayenne,PA,40999,19483,A,yes,794606
2188858,2013,Porsche,Cayenne,MA,38987,58185,A,yes,794039
2397642,2013,Porsche,Cayenne,FL,42985,18947,B,no,791326
2560632,2013,Porsche,Cayenne,FL,38990,60550,B,no,794039
2761504,2013,Porsche,Cayenne,IL,41800,33528,A,no,793408
2969034,2013,Porsche,Cayenne,CA,39497,37264,B,yes,798359
2481760,2013,Porsche,Cayenne,GA,39888,36888,A,yes,794039
2783584,2013,Porsche,Cayenne,TN,38875,70865,B,no,793408
2876609,2013,Porsche,Cayenne,PA,34995,80725,B,yes,794606
2221957,2013,Porsche,Cayenne,GA,44950,16683,A,yes,798359
2360429,2013,Porsche,Cayenne,CA,35200,68780,A,no,794606
2023685,2013,Porsche,Cayenne,OH,39993,33863,B,no,794606
2378196,2013,Porsche,Cayenne,IN,33211,94976,A,no,794039
2230212,2013,Porsche,Cayenne,TN,28500,91002,B,yes,794606
2698671,2013,Porsche,Cayenne,OH,45995,26816,A,yes,798359
2106196,2013,Porsche,Cayenne,OH,28991,102190,B,yes,793408
2211588,2013,Porsche,Cayenne,OH,42995,46202,B,no,793408
2951048,2013,Porsche,Cayenne,CO,39902,75393,A,yes,798359
2558976,2013,Porsche,Cayenne,NJ,40900,43315,B,no,796442
2184297,2013,Porsche,Cayenne,WA,35996,61186,B,yes,798359
2301504,2013,Porsche,Cayenne,PA,40999,53935,A,yes,794606
2358904,2013,Porsche,Cayenne,OH,37881,51502,B,no,798359
2588654,2013,Porsche,Cayenne,WA,31994,82433,B,no,798359
2053104,2013,Porsche,Cayenne,TN,36900,51760,B,no,796442
2895547,2013,Porsche,Cayenne,MA,39032,58449,A,no,791326
2008449,2013,Porsche,Cayenne,CT,35990,58580,B,no,794606
2423048,2013,Porsche,Cayenne,NJ,40900,34729,B,yes,796442
2107952,2013,Porsche,Cayenne,TX,29306,91394,A,yes,794606
2619052,2013,Porsche,Cayenne,CALIFORNIA,37536,64796,A,yes,794039
2205655,2013,Porsche,Cayenne,SC,42981,42470,A,no,794606
2100897,2013,Porsche,Cayenne,IL,29990,69576,A,yes,793408
2699535,2013,Porsche,Cayenne,NJ,32479,86402,A,no,796442
2117045,2013,Porsche,Cayenne,OH,41995,50859,A,no,793408
2544076,2013,Porsche,Cayenne,GA,35990,62422,B,yes,794039
2438654,2013,Porsche,Cayenne,FL,46465,14015,A,no,794606
2066063,2013,Porsche,Cayenne,FL,41977,27383,A,no,794606
2799207,2013,Porsche,Cayenne,FL,29999,81223,B,yes,798359
2945125,2013,Porsche,Cayenne,FL,29800,75074,A,no,793408
2744572,2013,Porsche,Cayenne,CA,33900,72980,B,yes,793408
2015242,2013,Porsche,Cayenne,IL,35909,68201,A,no,791326
2617023,2013,Porsche,Cayenne,CT,35690,73359,A,no,791326
2067518,2013,Porsche,Cayenne,WA,38988,51339,A,yes,798359
2341821,2013,Porsche,Cayenne,OH,39998,41000,B,yes,793408
2035108,2013,Porsche,Cayenne,IL,48000,12943,A,no,796442
2281426,2013,Porsche,Cayenne,NJ,36995,79089,B,no,793408
2671269,2013,Porsche,Cayenne,MA,44988,8440,B,yes,791326
2119115,2013,Porsche,Cayenne,CO,39984,45629,B,no,794039
2008744,2013,Porsche,Cayenne,WI,39159,60163,B,no,794606
2674151,2013,Porsche,Cayenne,OH,36889,36473,B,no,794039
2737908,2013,Porsche,Cayenne,AL,33950,58908,B,yes,798359
2327526,2013,Porsche,Cayenne,GA,46998,58000,B,yes,798359
2751048,2013,Porsche,Cayenne,PA,47900,48487,A,no,794039
2539909,2013,Porsche,Cayenne,IL,48998,46000,B,yes,794606
2759184,2013,Porsche,Cayenne,CA,40982,64341,B,no,798359
2926781,2013,Porsche,Cayenne,FL,47900,41351,A,no,794606
2420415,2013,Porsche,Cayenne,MO,45990,48227,A,yes,793408
2617159,2013,Porsche,Cayenne,WI,58523,15308,B,no,796442
2259651,2013,Porsche,Cayenne,CA,54305,49368,B,yes,791326
2609682,2013,Porsche,Panamera,OR,36950,58298,B,yes,793570
2890499,2013,Porsche,Panamera,FL,44865,40877,B,yes,791038
2829758,2014,Porsche,Cayenne,SC,28891,7549,B,no,798527
2700098,2014,Porsche,Cayenne,GA,39998,33000,B,no,796262
2202502,2014,Porsche,Cayenne,PA,43999,34563,A,yes,790433
2856209,2014,Porsche,Cayenne,TN,39988,62199,A,yes,798527
2400740,2014,Porsche,Cayenne,NY,46940,22062,A,no,790230
2141205,2014,Porsche,Cayenne,LA,42892,26452,A,no,790230
2148958,2014,Porsche,Cayenne,FL,39995,53755,A,yes,797664
2488339,2014,Porsche,Cayenne,FL,47845,27539,B,yes,790022
2363328,2014,Porsche,Cayenne,NJ,39995,41803,A,no,797664
2378509,2014,Porsche,Cayenne,NJ,34990,69909,B,no,790022
2035958,2014,Porsche,Cayenne,TX,35391,51521,A,no,790230
2072022,2014,Porsche,Cayenne,NY,39990,38657,B,yes,796262
2113435,2014,Porsche,Cayenne,MA,38998,41619,A,yes,798527
2541563,2014,Porsche,Cayenne,NY,43940,34909,A,no,796262
2106223,2014,Porsche,Cayenne,TX,40850,33265,B,yes,796262
2114436,2014,Porsche,Cayenne,CA,47900,34133,A,yes,797664
2291447,2014,Porsche,Cayenne,FL,41995,39776,B,yes,798527
2701894,2014,Porsche,Cayenne,WI,40998,37000,A,no,797664
2898108,2014,Porsche,Cayenne,CA,43501,22331,A,yes,790230
2224214,2014,Porsche,Cayenne,CALIFORNIA,44486,31790,A,no,797664
2609109,2014,Porsche,Cayenne,NJ,43900,33656,A,yes,790433
2898628,2014,Porsche,Cayenne,SC,40000,55664,B,yes,798527
2818127,2014,Porsche,Cayenne,IL,42000,46117,B,yes,796262
2274270,2014,Porsche,Cayenne,PA,42991,36449,B,no,790022
2649578,2014,Porsche,Cayenne,IL,41000,47486,B,yes,798527
2447145,2014,Porsche,Cayenne,TX,43880,39652,A,yes,798527
2809443,2014,Porsche,Cayenne,IL,41000,41170,B,yes,790433
2713118,2014,Porsche,Cayenne,OH,32846,59562,A,no,790022
2417361,2014,Porsche,Cayenne,MA,41900,32148,B,no,790022
2796729,2014,Porsche,Cayenne,CA,36888,53338,B,yes,798527
2621931,2014,Porsche,Cayenne,CT,38899,45036,B,yes,790022
2702054,2014,Porsche,Cayenne,IL,39900,43332,A,yes,790433
2251350,2014,Porsche,Cayenne,FL,39991,59241,B,no,796262
2155382,2014,Porsche,Cayenne,CA,45900,46089,A,no,797664
2692238,2014,Porsche,Cayenne,GA,44950,31041,A,no,798527
2549664,2014,Porsche,Cayenne,MA,39998,32303,B,yes,790433
2826411,2014,Porsche,Cayenne,CA,39491,53435,A,yes,797664
2292504,2014,Porsche,Cayenne,FL,35588,49491,A,yes,790433
2933064,2014,Porsche,Cayenne,FL,37988,35581,A,no,798527
2959282,2014,Porsche,Cayenne,GA,44950,25217,A,no,790433
2272826,2014,Porsche,Cayenne,IL,44990,17516,B,no,798527
2558165,2014,Porsche,Cayenne,NY,45995,15200,B,no,790022
2277990,2014,Porsche,Cayenne,IL,45990,20342,A,no,798527
2007539,2014,Porsche,Cayenne,IL,44990,14235,B,yes,797664
2336777,2014,Porsche,Cayenne,CA,46900,51295,B,yes,790230
2249020,2014,Porsche,Cayenne,CA,43491,31992,B,no,797664
2466851,2014,Porsche,Cayenne,MD,32688,75807,B,yes,790022
2478634,2014,Porsche,Cayenne,OH,43491,62887,B,yes,798527
2130507,2014,Porsche,Cayenne,GA,44950,25741,A,yes,797664
2704220,2014,Porsche,Cayenne,CA,49988,10251,B,no,790022
2510055,2014,Porsche,Cayenne,RI,41990,50859,A,yes,796262
2194301,2014,Porsche,Cayenne,ID,47995,47816,B,yes,796262
2309723,2014,Porsche,Cayenne,RI,39990,62710,B,no,797664
2695352,2014,Porsche,Cayenne,TN,44900,25575,A,no,796262
2742590,2014,Porsche,Cayenne,IL,45000,42112,B,yes,790230
2571554,2014,Porsche,Cayenne,WA,43988,42657,A,no,790022
2648054,2014,Porsche,Cayenne,FL,34988,35126,A,no,790433
2663484,2014,Porsche,Cayenne,NC,46997,28080,B,yes,796262
2694820,2014,Porsche,Cayenne,CA,49981,13390,A,no,796262
2347499,2014,Porsche,Cayenne,TN,44443,43281,A,no,790433
2534244,2014,Porsche,Cayenne,FL,35888,37132,B,no,790433
2930805,2014,Porsche,Cayenne,WA,41988,36848,A,no,798527
2205856,2014,Porsche,Cayenne,NC,47995,49534,B,no,797664
2779810,2014,Porsche,Cayenne,SC,38000,20474,B,yes,790230
2948950,2014,Porsche,Cayenne,TN,41995,56382,A,no,796262
2989169,2014,Porsche,Cayenne,CA,42950,51686,B,yes,790022
2733046,2014,Porsche,Cayenne,CO,44500,44400,A,yes,790230
2131500,2014,Porsche,Cayenne,PA,48995,29853,A,yes,796262
2666469,2014,Porsche,Cayenne,IL,37000,70461,B,yes,790230
2821029,2014,Porsche,Cayenne,FL,47448,21595,B,yes,797664
2317670,2014,Porsche,Cayenne,WA,52495,11678,A,yes,796262
2552513,2014,Porsche,Cayenne,AZ,49900,52446,B,no,797664
2660062,2014,Porsche,Cayenne,GA,56500,27599,B,yes,790433
2778880,2014,Porsche,Cayenne,PA,63599,16000,A,no,790433
2327233,2014,Porsche,Cayenne,MA,58998,35761,B,yes,796262
2192621,2014,Porsche,Cayenne,NY,47888,49571,B,no,790022
2208750,2014,Porsche,Cayenne,NC,64886,27819,B,no,790230
2139490,2014,Porsche,Cayenne,IN,47445,60427,B,yes,797664
2570893,2014,Porsche,Cayenne,CA,57998,33000,A,no,796262
2379874,2014,Porsche,Cayenne,CA,55888,52530,B,yes,797664
2508259,2014,Porsche,Cayenne,WA,59996,34137,B,yes,790433
2152792,2014,Porsche,Cayenne,FL,59998,19000,B,no,797664
2948028,2014,Porsche,Cayenne,CO,56998,36000,B,yes,796262
2936803,2014,Porsche,Cayenne,FL,65366,31465,B,yes,790022
2457002,2014,Porsche,Cayenne,IL,55977,38883,A,yes,798527
2123418,2014,Porsche,Cayenne,CO,58799,45289,B,no,790433
2127873,2014,Porsche,Cayenne,CA,53000,58747,A,yes,797664
2030572,2014,Porsche,Cayenne,CA,50889,52140,A,no,790022
2130029,2014,Porsche,Cayenne,OH,55994,58941,B,no,790433
2233232,2014,Porsche,Cayenne,RI,59999,35002,B,no,796262
2804916,2014,Porsche,Cayenne,OH,58998,24000,B,no,790022
2470267,2014,Porsche,Cayenne,FL,64900,28303,B,yes,798527
2407997,2014,Porsche,Cayenne,GA,49353,54985,A,no,790230
2457887,2014,Porsche,Cayenne,IL,59000,40907,A,no,796262
2689563,2014,Porsche,Cayman,CT,44998,14000,B,no,792132
2323573,2014,Porsche,Cayman,CA,44648,56594,A,yes,796610
2438940,2014,Porsche,Cayman,TN,46088,13248,B,yes,795309
2719172,2014,Porsche,Cayman,TX,39000,21211,B,yes,791293
2960610,2014,Porsche,Cayman,WA,40998,26000,B,yes,791293
2772016,2014,Porsche,Cayman,CA,41998,25000,A,yes,795621
2010930,2014,Porsche,Cayman,CA,41998,19000,A,yes,791293
2165582,2014,Porsche,Cayman,CA,41998,21000,A,yes,791293
2350457,2014,Porsche,Cayman,CA,36998,46000,A,no,795309
2440959,2014,Porsche,Cayman,OK,41000,28488,A,yes,795621
2836049,2014,Porsche,Cayman,LA,37998,39000,A,no,795309
2333240,2014,Porsche,Cayman,CA,44998,15000,B,no,795309
2053391,2014,Porsche,Cayman,SC,48999,30159,A,yes,795814
2016505,2014,Porsche,Cayman,NJ,54900,12105,B,yes,795814
2956366,2014,Porsche,Cayman,PA,49995,26351,A,yes,795621
2622417,2014,Porsche,Cayman,MA,52800,13220,A,no,795814
2380156,2014,Porsche,Cayman,FL,46998,41000,B,yes,795621
2856931,2014,Porsche,Cayman,WA,57990,17992,A,no,795309
2857925,2014,Porsche,Cayman,ID,56585,13853,B,no,796610
2317558,2014,Porsche,Cayman,IL,50000,28002,B,yes,795309
2361620,2014,Porsche,Cayman,FL,52995,23069,A,no,791293
2227036,2014,Porsche,Cayman,FL,49900,36962,A,no,795814
2719149,2014,Porsche,Cayman,SC,55981,11718,A,no,795621
2424708,2014,Porsche,Cayman,FL,55977,9033,B,yes,791293
2544442,2014,Porsche,Cayman,CA,52998,13000,A,no,791293
2963751,2014,Porsche,Cayman,OK,48998,34000,B,no,792132
2930607,2014,Porsche,Cayman,IL,55998,10000,A,yes,795621
2890296,2014,Porsche,Cayman,GA,48990,30654,A,no,795621
2929073,2014,Porsche,Cayman,NC,52998,32000,A,no,791293
2831149,2014,Porsche,Cayman,NC,54429,9537,B,yes,791293
2925108,2014,Porsche,Cayman,FL,47900,43711,A,no,791293
2788543,2014,Porsche,Cayenne,CA,72088,38435,A,yes,790433
2619048,2014,Porsche,Cayenne,PA,74490,19113,B,yes,796262
2684542,2014,Porsche,Cayenne,TN,74000,31605,A,yes,790230
2498052,2014,Porsche,Cayenne,CA,69900,51787,A,no,796262
2712716,2014,Porsche,Panamera,CA,55991,8666,B,no,797521
2335234,2014,Porsche,Panamera,NV,44998,40000,B,yes,797132
2148736,2014,Porsche,Panamera,OH,49884,49984,A,no,799451
2275147,2014,Porsche,Panamera,PA,44950,42498,A,no,797132
2391646,2014,Porsche,Panamera,FL,40977,49424,B,yes,797132
2338521,2014,Porsche,Panamera,PA,55899,18744,B,no,794390
2471822,2014,Porsche,Panamera,OH,51884,26260,B,yes,797132
2651061,2014,Porsche,Panamera,IL,48000,35304,A,no,791448
2799337,2014,Porsche,Panamera,CA,45998,40000,A,no,794390
2660780,2014,Porsche,Panamera,FL,54865,30712,A,yes,791448
2696066,2014,Porsche,Panamera,TX,44998,49000,B,no,799451
2624212,2014,Porsche,Panamera,TX,46990,40790,A,no,797521
2652443,2014,Porsche,Panamera,FL,52899,16450,A,no,795314
2287887,2014,Porsche,Panamera,OR,55998,28000,B,yes,799451
2431206,2014,Porsche,Panamera,FL,46998,35000,A,yes,797521
2421844,2014,Porsche,Panamera,FL,65991,18392,B,no,794390
2809975,2014,Porsche,Panamera,NY,62200,43236,B,no,791448
2700823,2014,Porsche,Panamera,IL,74000,30581,A,yes,799451
2366517,2014,Porsche,Panamera,CA,79888,19361,B,no,797132
2890152,2014,Porsche,Panamera,PA,95500,29020,A,yes,791448
2594080,2014,Porsche,Panamera,WA,82996,17378,B,yes,795314
2713784,2014,Porsche,Boxster,VA,40480,21419,A,yes,794766
2728009,2014,Porsche,Boxster,CA,37998,28000,A,yes,794766
2099883,2014,Porsche,Boxster,GA,42899,17191,B,yes,794766
2104292,2014,Porsche,Boxster,NY,46700,6666,B,yes,794766
2871475,2014,Porsche,Boxster,FL,46489,7872,A,yes,791708
2830952,2014,Porsche,Boxster,CO,39987,18799,B,yes,790390
2170282,2014,Porsche,Boxster,VA,43999,11347,B,no,794766
2762045,2014,Porsche,Boxster,CA,33584,32026,A,yes,794766
2255368,2014,Porsche,Boxster,CA,48895,27788,B,yes,794766
2948906,2014,Porsche,Boxster,FL,42998,43000,A,yes,792814
2942048,2014,Porsche,Boxster,CA,51961,20326,B,no,792814
2413280,2014,Porsche,Boxster,CA,49888,19743,A,yes,798574
2079913,2014,Porsche,Boxster,SC,48000,21777,A,no,790390
2206207,2014,Porsche,Boxster,NJ,45490,40851,B,yes,791708
2801192,2014,Porsche,Boxster,TX,42850,47120,A,no,790390
2037625,2014,Porsche,Boxster,WA,52981,7655,B,no,791708
2742094,2014,Porsche,Boxster,MA,51350,15259,A,yes,790390
2774560,2014,Porsche,Boxster,SC,53000,7549,B,no,794766
2743964,2014,Porsche,Boxster,NJ,47500,25878,B,yes,794766
2142852,2014,Porsche,Boxster,FL,49990,13068,A,no,798574
2941025,2014,Porsche,Boxster,FL,45977,26247,A,yes,791708
2326070,2014,Porsche,Boxster,WA,53980,29436,B,yes,791527
2263810,2014,Porsche,Boxster,CA,49995,31184,B,no,791708
2830339,2014,Porsche,911,CA,68900,30925,B,no,790945
2901277,2014,Porsche,911,NJ,70900,16447,B,yes,797456
2427483,2014,Porsche,911,FL,67071,19893,A,yes,795393
2897936,2014,Porsche,911,CA,79795,27015,B,no,795393
2504162,2014,Porsche,911,CA,76889,42987,B,no,792631
2240932,2014,Porsche,911,IL,84000,2659,A,yes,795393
2436259,2014,Porsche,911,TX,74998,22000,A,yes,795393
2141999,2014,Porsche,911,NJ,80995,28842,B,yes,790945
2985634,2014,Porsche,911,AZ,71998,32000,A,yes,792631
2146737,2014,Porsche,911,TX,81995,16281,B,yes,792631
2424988,2014,Porsche,911,WA,83537,21952,A,no,792201
2863837,2014,Porsche,911,CT,76000,34176,B,yes,795393
2048070,2014,Porsche,911,TX,85880,18636,A,no,792201
2573483,2014,Porsche,911,CA,89900,12541,A,yes,792631
2126323,2014,Porsche,911,CA,83888,13175,A,yes,792631
2107566,2014,Porsche,911,FL,79740,29081,B,no,794185
2760467,2014,Porsche,911,FL,78998,13571,A,yes,797456
2357141,2014,Porsche,911,CA,74991,24294,A,yes,790945
2453662,2014,Porsche,911,MD,74500,17419,B,yes,795393
2314543,2014,Porsche,911,FL,74577,25922,A,yes,792201
2972326,2014,Porsche,911,FL,79791,22606,A,yes,790945
2406016,2014,Porsche,911,CA,78431,34427,A,yes,792201
2586558,2014,Porsche,911,IL,84000,23360,B,yes,797456
2518689,2014,Porsche,911,CA,79981,34916,A,no,795393
2834737,2014,Porsche,911,AZ,71900,40498,A,yes,795393
2808849,2014,Porsche,911,GA,85991,30381,A,no,797456
